Date,Mode,Category,Subcategory,Note,Amount,Income/Expense,Currency,Year,Month,YearMonth,Day,Weekday
2016-11-19 11:58:28,Cash,Other,Nan,"Puja Saman (150 For 5 Nariyal, 400 For 1Kg Sweets And 190 For Rest)",740.0,Expense,Inr,2016,November,2016-11,19,Saturday
2016-11-19 11:58:28,Cash,Transportation,Ropeway,Ropeway Place T To And Fro (169/Person),338.0,Expense,Inr,2016,November,2016-11,19,Saturday
2016-11-19 11:58:28,Cash,Transportation,Taxi,Share Jeep - Place T Base To Top (50/Person),100.0,Expense,Inr,2016,November,2016-11,19,Saturday
2016-11-19 11:58:28,Cash,Transportation,Auto,Share Auto - Place H To Place T Base (20/Person),40.0,Expense,Inr,2016,November,2016-11,19,Saturday
2016-11-19 11:58:28,Cash,Transportation,Bus,Bus - Brc To Place H ( 27/Person),54.0,Expense,Inr,2016,November,2016-11,19,Saturday
2016-11-19 11:58:28,Cash,Transportation,Auto,Within City,80.0,Expense,Inr,2016,November,2016-11,19,Saturday
2016-11-17 20:17:21,Cash,Food,Snacks,Single Pav Vada,10.0,Expense,Inr,2016,November,2016-11,17,Thursday
2016-11-15 20:23:29,Cash,Food,Grocery,Lemons,20.0,Expense,Inr,2016,November,2016-11,15,Tuesday
2016-11-15 20:23:12,Cash,Other,Nan,Flowers,10.0,Expense,Inr,2016,November,2016-11,15,Tuesday
2016-11-15 20:22:40,Cash,Food,Fruits,Apple + Mosambi 1Kg Each,180.0,Expense,Inr,2016,November,2016-11,15,Tuesday
2016-11-14 20:03:10,Saving Bank Account 1,Transportation,Travels,Veer Travels - Brc To Place 2 ( 2 Adults),1800.0,Expense,Inr,2016,November,2016-11,14,Monday
2016-11-14 20:02:26,Saving Bank Account 1,Transportation,Travels,Kabra Travels - Place 2 To Brc (2 Adults),4662.0,Expense,Inr,2016,November,2016-11,14,Monday
2016-10-31 07:36:35,Saving Bank Account 1,Festivals,Diwali,Mi Band 5 ( Bhaiduj Gift),1999.0,Expense,Inr,2016,October,2016-10,31,Monday
2016-10-30 15:03:18,Saving Bank Account 1,Salary,Nan,From Workplace,56647.0,Income,Inr,2016,October,2016-10,30,Sunday
2016-10-28 07:19:00,Saving Bank Account 1,Health,Medicine,Syrup+Tablet+ Mortein Refill,221.0,Expense,Inr,2016,October,2016-10,28,Friday
2016-10-28 07:19:00,Cash,Transportation,Auto,Permanent Residence To Pathology,40.0,Expense,Inr,2016,October,2016-10,28,Friday
2016-10-27 13:57:56,Saving Bank Account 1,Subscription,Mobile Service Provider,Nan,251.0,Expense,Inr,2016,October,2016-10,27,Thursday
2016-10-27 13:57:56,Saving Bank Account 1,Family,Gift,Undated Planner - June Shop,1119.2,Expense,Inr,2016,October,2016-10,27,Thursday
2016-10-27 13:57:56,Cash,Food,Grocery,Mehndi,25.0,Expense,Inr,2016,October,2016-10,27,Thursday
2016-10-27 10:40:00,Cash,Food,Fruits,Apple + Mosambi 1Kg Each,170.0,Expense,Inr,2016,October,2016-10,27,Thursday
2016-10-26 13:58:49,Saving Bank Account 1,Health,Medicine,Nan,617.0,Expense,Inr,2016,October,2016-10,26,Wednesday
2016-10-25 18:55:33,Cash,Food,Snacks,Egg Roll,25.0,Expense,Inr,2016,October,2016-10,25,Tuesday
2016-10-24 08:17:38,Cash,Food,Grocery,Popcorn+Mehndi+Mosambi+Orange+All Out Refill,320.0,Expense,Inr,2016,October,2016-10,24,Monday
2016-10-22 20:24:10,Cash,Food,Grocery,Khari,35.0,Expense,Inr,2016,October,2016-10,22,Saturday
2016-10-22 20:23:46,Cash,Food,Eating Out,Pav Vada,20.0,Expense,Inr,2016,October,2016-10,22,Saturday
2016-10-17 17:30:26,Cash,Food,Grocery,Butter + Paneer + Pav+Batate+Tamate,215.0,Expense,Inr,2016,October,2016-10,17,Monday
2016-10-15 10:31:22,Saving Bank Account 1,Food,Grocery,Nan,430.0,Expense,Inr,2016,October,2016-10,15,Saturday
2016-10-14 11:58:20,Saving Bank Account 1,Food,Grocery,Sugar + Biscuits,120.0,Expense,Inr,2016,October,2016-10,14,Friday
2016-10-13 14:23:49,Saving Bank Account 1,Family,Misc,Scratch Guard Ipad,249.0,Expense,Inr,2016,October,2016-10,13,Thursday
2016-09-30 06:28:02,Saving Bank Account 1,Interest,Nan,Interest Paid,835.0,Income,Inr,2016,September,2016-09,30,Friday
2016-09-30 06:28:02,Saving Bank Account 1,Salary,Nan,From Workplace,58058.0,Income,Inr,2016,September,2016-09,30,Friday
2016-09-28 07:32:36,Cash,Other,Nan,Flour Mill,32.0,Expense,Inr,2016,September,2016-09,28,Wednesday
2016-09-19 15:35:24,Cash,Food,Milk,Nan,33.0,Expense,Inr,2016,September,2016-09,19,Monday
2016-09-15 06:52:09,Cash,Food,Grocery,Chocobar+Milk+Chips,95.0,Expense,Inr,2016,September,2016-09,15,Thursday
2016-09-14 13:24:08,Saving Bank Account 1,Subscription,Mobile Service Provider,Nan,251.0,Expense,Inr,2016,September,2016-09,14,Wednesday
2016-09-14 10:13:24,Saving Bank Account 1,Family,Gift,Baggit Purse,437.0,Expense,Inr,2016,September,2016-09,14,Wednesday
2016-09-13 09:48:13,Cash,Food,Snacks,Brownie,70.0,Expense,Inr,2016,September,2016-09,13,Tuesday
2016-09-13 09:48:13,Saving Bank Account 1,Food,Eating Out,Riverdine Date,845.0,Expense,Inr,2016,September,2016-09,13,Tuesday
2016-08-31 15:47:44,Saving Bank Account 1,Salary,Nan,From Workplace,63894.0,Income,Inr,2016,August,2016-08,31,Wednesday
2016-08-29 11:41:25,Cash,Festivals,Ganesh Pujan,Ganesh Idol,361.0,Expense,Inr,2016,August,2016-08,29,Monday
2016-08-29 10:48:48,Cash,Household,Kitchen,Boric Powder,40.0,Expense,Inr,2016,August,2016-08,29,Monday
2016-08-29 10:48:20,Saving Bank Account 1,Household,Toiletries,Lizol,98.0,Expense,Inr,2016,August,2016-08,29,Monday
2016-08-24 07:38:04,Saving Bank Account 1,Festivals,Rakshabandhan,Rakshabandhan Ovalni,500.0,Expense,Inr,2016,August,2016-08,24,Wednesday
2016-08-23 17:25:23,Saving Bank Account 1,Family,Pocket Money,Nan,2000.0,Expense,Inr,2016,August,2016-08,23,Tuesday
2016-08-22 13:22:05,Saving Bank Account 1,Festivals,Rakshabandhan,Rakshabandhan Ovalni,500.0,Expense,Inr,2016,August,2016-08,22,Monday
2016-08-21 08:54:35,Cash,Other,Nan,Earphones,100.0,Expense,Inr,2016,August,2016-08,21,Sunday
2016-08-18 14:19:25,Saving Bank Account 1,Subscription,Mobile Service Provider,Nan,251.0,Expense,Inr,2016,August,2016-08,18,Thursday
2016-08-14 16:13:29,Cash,Other,Nan,Pens,5.0,Expense,Inr,2016,August,2016-08,14,Sunday
2016-08-14 16:12:49,Cash,Grooming,Saloon,Hair Cut,100.0,Expense,Inr,2016,August,2016-08,14,Sunday
2016-07-31 18:51:58,Saving Bank Account 1,Salary,Nan,From Workplace,51556.0,Income,Inr,2016,July,2016-07,31,Sunday
2016-07-31 18:50:51,Cash,Other,Nan,Frame For Specs,250.0,Expense,Inr,2016,July,2016-07,31,Sunday
2016-07-25 10:48:49,Saving Bank Account 1,Subscription,Mobile Service Provider,Nan,251.0,Expense,Inr,2016,July,2016-07,25,Monday
2016-07-21 16:33:04,Saving Bank Account 1,Subscription,Mobile Service Provider,Nan,251.0,Expense,Inr,2016,July,2016-07,21,Thursday
2016-07-20 07:03:14,Saving Bank Account 1,Subscription,Mobile Service Provider,Mobile Service Provider Recharge 365 Days,2599.0,Expense,Inr,2016,July,2016-07,20,Wednesday
2016-07-13 10:21:25,Cash,Health,Medicine,Citrizen + Crocine,10.0,Expense,Inr,2016,July,2016-07,13,Wednesday
2016-06-30 11:40:50,Saving Bank Account 1,Interest,Nan,Interest Paid,740.0,Income,Inr,2016,June,2016-06,30,Thursday
2016-06-30 11:40:50,Saving Bank Account 1,Other,Nan,Pan Card Application,106.9,Expense,Inr,2016,June,2016-06,30,Thursday
2016-06-30 08:20:12,Saving Bank Account 1,Salary,Nan,From Workplace,51544.0,Income,Inr,2016,June,2016-06,30,Thursday
2016-06-27 17:09:47,Saving Bank Account 1,Transportation,Travels,Chalisgaon To Baroda Return,3200.0,Expense,Inr,2016,June,2016-06,27,Monday
2016-06-27 10:10:57,Saving Bank Account 1,Subscription,Mobile Service Provider,Nan,251.0,Expense,Inr,2016,June,2016-06,27,Monday
2016-06-23 12:02:39,Saving Bank Account 1,Subscription,Amazon Prime,Amazon Prime Subscription,995.0,Expense,Inr,2016,June,2016-06,23,Thursday
2016-06-22 11:20:48,Saving Bank Account 1,Subscription,Mobile Service Provider,Mobile Service Provider Sim Card Porting,350.0,Expense,Inr,2016,June,2016-06,22,Wednesday
2016-06-20 22:19:27,Saving Bank Account 1,Food,Snacks,Icecream,140.0,Expense,Inr,2016,June,2016-06,20,Monday
2016-06-19 18:49:52,Saving Bank Account 1,Food,Grocery,Grocery,600.0,Expense,Inr,2016,June,2016-06,19,Sunday
2016-06-19 17:10:49,Saving Bank Account 1,Family,Exam Fee,Family Exam Form,905.0,Expense,Inr,2016,June,2016-06,19,Sunday
2016-06-18 19:45:05,Cash,Other,Nan,Flour Mill,38.0,Expense,Inr,2016,June,2016-06,18,Saturday
2016-05-31 09:55:09,Saving Bank Account 1,Salary,Nan,From Workplace,51556.0,Income,Inr,2016,May,2016-05,31,Tuesday
2016-05-31 09:51:36,Saving Bank Account 1,Transportation,Auto,Permanent Residence To Lb Road,50.0,Expense,Inr,2016,May,2016-05,31,Tuesday
2016-05-30 12:46:40,Saving Bank Account 1,Subscription,Mobile Service Provider,Nan,251.0,Expense,Inr,2016,May,2016-05,30,Monday
2016-05-29 19:16:49,Saving Bank Account 1,Food,Grocery,Sanitary Napkins+Chocolates+Maggie+Khajoor,504.0,Expense,Inr,2016,May,2016-05,29,Sunday
2016-05-22 11:13:40,Saving Bank Account 1,Grooming,Saloon,Hair Cut+Shaving,120.0,Expense,Inr,2016,May,2016-05,22,Sunday
2016-05-22 11:13:40,Cash,Transportation,Auto,Permanent Residence To Nearby Hospital,40.0,Expense,Inr,2016,May,2016-05,22,Sunday
2016-05-19 09:21:46,Saving Bank Account 1,Food,Grocery,Agarbatti + Icecream Pack,180.0,Expense,Inr,2016,May,2016-05,19,Thursday
2016-05-17 21:59:19,Saving Bank Account 1,Investment,Lic,Life Insurance,11286.0,Expense,Inr,2016,May,2016-05,17,Tuesday
2016-05-17 12:34:38,Cash,Other,Nan,Aadhar Mobile Number And Email Id Updated,100.0,Expense,Inr,2016,May,2016-05,17,Tuesday
2016-05-16 20:48:29,Saving Bank Account 1,Subscription,Mobile Service Provider,Nan,251.0,Expense,Inr,2016,May,2016-05,16,Monday
2016-04-30 21:58:43,Saving Bank Account 1,Salary,Nan,From Workplace,51562.45,Income,Inr,2016,April,2016-04,30,Saturday
2016-04-28 22:24:09,Saving Bank Account 1,Subscription,Hotstar,Subscription,299.0,Expense,Inr,2016,April,2016-04,28,Thursday
2016-04-26 08:30:54,Saving Bank Account 1,Food,Grocery,Dettol Handwash + Khari + Toast + Goodday,259.0,Expense,Inr,2016,April,2016-04,26,Tuesday
2016-04-24 22:10:32,Saving Bank Account 1,Subscription,Kindle Unlimited,Kindle Unlimited,169.0,Expense,Inr,2016,April,2016-04,24,Sunday
2016-04-20 10:27:48,Saving Bank Account 1,Subscription,Mobile Service Provider,Nan,251.0,Expense,Inr,2016,April,2016-04,20,Wednesday
2016-04-16 21:24:04,Cash,Household,Toiletries,Sensodyne Toothbrush,50.0,Expense,Inr,2016,April,2016-04,16,Saturday
2016-04-15 07:04:48,Saving Bank Account 1,Subscription,Mobile Service Provider,Nan,251.0,Expense,Inr,2016,April,2016-04,15,Friday
2016-03-31 10:25:01,Saving Bank Account 1,Salary,Nan,From Workplace,70806.0,Income,Inr,2016,March,2016-03,31,Thursday
2016-03-29 05:35:43,Cash,Other,Nan,Owalni,100.0,Expense,Inr,2016,March,2016-03,29,Tuesday
2016-03-28 15:20:05,Saving Bank Account 1,Other,Nan,Hit Spray(99)+Biscuits+Mask,159.0,Expense,Inr,2016,March,2016-03,28,Monday
2016-03-22 14:53:55,Saving Bank Account 1,Subscription,Kindle Unlimited,Kindle Unlimited,169.0,Expense,Inr,2016,March,2016-03,22,Tuesday
2016-03-21 04:26:41,Saving Bank Account 1,Subscription,Mobile Service Provider,Nan,251.0,Expense,Inr,2016,March,2016-03,21,Monday
2016-03-20 12:05:32,Cash,Food,Grocery,Sambhar Masala,35.0,Expense,Inr,2016,March,2016-03,20,Sunday
2016-03-20 12:05:13,Cash,Other,Nan,Print Out,5.0,Expense,Inr,2016,March,2016-03,20,Sunday
2016-03-16 12:44:04,Saving Bank Account 1,Gift,Nan,Ganesh Murthi,80.0,Expense,Inr,2016,March,2016-03,16,Wednesday
2016-03-15 17:08:31,Saving Bank Account 1,Subscription,Mobile Service Provider,Mobile Service Provider Recharge Wfh,251.0,Expense,Inr,2016,March,2016-03,15,Tuesday
2016-02-28 19:38:39,Saving Bank Account 1,Food,Snacks,Biscuits,70.0,Expense,Inr,2016,February,2016-02,28,Sunday
2016-02-28 10:08:09,Cash,Grooming,Saloon,Hair Cut,100.0,Expense,Inr,2016,February,2016-02,28,Sunday
2016-02-28 10:08:09,Saving Bank Account 1,Food,Snacks,Pedhe,100.0,Expense,Inr,2016,February,2016-02,28,Sunday
2016-02-28 10:07:55,Cash,Other,Nan,Flour Mill,11.0,Expense,Inr,2016,February,2016-02,28,Sunday
2016-02-27 07:49:16,Saving Bank Account 1,Subscription,Mobile Service Provider,Mobile Service Provider Recharge Wfh,251.0,Expense,Inr,2016,February,2016-02,27,Saturday
2016-02-27 07:49:16,Cash,Other,Nan,Moscuito Racket,250.0,Expense,Inr,2016,February,2016-02,27,Saturday
2016-02-27 07:49:16,Saving Bank Account 1,Food,Snacks,Pedhe,50.0,Expense,Inr,2016,February,2016-02,27,Saturday
2016-02-26 20:26:07,Saving Bank Account 1,Money Transfer,Nan,Nan,10000.0,Expense,Inr,2016,February,2016-02,26,Friday
2016-02-26 20:25:51,Saving Bank Account 1,Salary,Nan,From Workplace,49806.0,Income,Inr,2016,February,2016-02,26,Friday
2016-02-24 06:35:18,Saving Bank Account 1,Subscription,Audible,Audible Subscription,199.0,Expense,Inr,2016,February,2016-02,24,Wednesday
2016-02-22 21:02:42,Cash,Food,Snacks,5Star (2)+Munch(2),40.0,Expense,Inr,2016,February,2016-02,22,Monday
2016-02-22 09:05:19,Saving Bank Account 1,Subscription,Kindle Unlimited,Kindle Unlimited,169.0,Expense,Inr,2016,February,2016-02,22,Monday
2016-02-20 19:45:27,Cash,Food,Grocery,Biscuits,85.0,Expense,Inr,2016,February,2016-02,20,Saturday
2016-02-14 21:35:26,Cash,Food,Grocery,Bread (10)+Cadbury(10)+ Cheese + Myvaneese+Pav Bhaji Masala,165.0,Expense,Inr,2016,February,2016-02,14,Sunday
2016-02-13 11:14:46,Cash,Transportation,Auto,Within City,40.0,Expense,Inr,2016,February,2016-02,13,Saturday
2016-02-13 11:14:46,Saving Bank Account 1,Health,Health,Hand Gloves 4 Pairs,80.0,Expense,Inr,2016,February,2016-02,13,Saturday
2016-01-31 11:19:58,Saving Bank Account 1,Money Transfer,Nan,Nan,10000.0,Expense,Inr,2016,January,2016-01,31,Sunday
2016-01-31 11:17:24,Saving Bank Account 1,Salary,Nan,From Workplace,49806.0,Income,Inr,2016,January,2016-01,31,Sunday
2016-01-26 19:46:26,Saving Bank Account 1,Subscription,Audible,Audible Subscription,199.0,Expense,Inr,2016,January,2016-01,26,Tuesday
2016-01-22 09:58:13,Saving Bank Account 1,Subscription,Kindle Unlimited,Kindle Unlimited,169.0,Expense,Inr,2016,January,2016-01,22,Friday
2016-01-13 12:06:57,Saving Bank Account 1,Other,Nan,Wedding Gift,45000.0,Income,Inr,2016,January,2016-01,13,Wednesday
2015-12-31 17:00:32,Cash,Food,Nan,Cake + Balloon (150)+Caps(50+40),540.0,Expense,Inr,2015,December,2015-12,31,Thursday
2015-12-31 16:56:24,Saving Bank Account 1,Salary,Nan,From Workplace,77335.0,Income,Inr,2015,December,2015-12,31,Thursday
2015-12-30 17:31:33,Cash,Food,Nan,Cake Advance,100.0,Expense,Inr,2015,December,2015-12,30,Wednesday
2015-12-30 17:30:28,Cash,Beauty,Makeup,Hair Cut+Shaving+Dye+Facial,2000.0,Expense,Inr,2015,December,2015-12,30,Wednesday
2015-12-26 23:53:57,Cash,Other,Nan,Flour Mill,28.0,Expense,Inr,2015,December,2015-12,26,Saturday
2015-12-26 07:27:26,Saving Bank Account 1,Other,Nan,Audible Subscription,199.0,Expense,Inr,2015,December,2015-12,26,Saturday
2015-12-25 17:24:50,Saving Bank Account 1,Apparel,Footwear,Sliper,270.0,Expense,Inr,2015,December,2015-12,25,Friday
2015-12-25 17:24:24,Cash,Household,Kitchen,Dustbin Bags,50.0,Expense,Inr,2015,December,2015-12,25,Friday
2015-12-21 23:18:19,Saving Bank Account 1,Other,Nan,Kindle Unlimited,169.0,Expense,Inr,2015,December,2015-12,21,Monday
2015-12-20 09:08:55,Saving Bank Account 1,Gift,Nan,Secret Santa - Diary,465.0,Expense,Inr,2015,December,2015-12,20,Sunday
2015-12-19 22:28:38,Cash,Food,Eggs,Nan,80.0,Expense,Inr,2015,December,2015-12,19,Saturday
2015-12-19 21:14:02,Saving Bank Account 1,Health,Medicine,Hand Sanitizer,220.0,Expense,Inr,2015,December,2015-12,19,Saturday
2015-12-19 14:20:11,Saving Bank Account 1,Health,Medicine,Eye Drop Maxmoist,235.0,Expense,Inr,2015,December,2015-12,19,Saturday
2015-11-30 11:30:45,Saving Bank Account 1,Salary,Nan,From Workplace,49806.0,Income,Inr,2015,November,2015-11,30,Monday
2015-11-29 09:27:52,Cash,Transportation,Auto,Nan,50.0,Expense,Inr,2015,November,2015-11,29,Sunday
2015-11-29 09:27:52,Cash,Transportation,Auto,Nan,30.0,Expense,Inr,2015,November,2015-11,29,Sunday
2015-11-29 09:27:52,Cash,Transportation,Auto,Nan,40.0,Expense,Inr,2015,November,2015-11,29,Sunday
2015-11-27 16:25:01,Cash,Food,Snacks,Egg Roll,25.0,Expense,Inr,2015,November,2015-11,27,Friday
2015-11-26 06:51:26,Saving Bank Account 1,Other,Nan,Audible Subscription,199.0,Expense,Inr,2015,November,2015-11,26,Thursday
2015-11-21 21:40:52,Saving Bank Account 1,Other,Nan,Mobile Service Provider Recharge Wfh,251.0,Expense,Inr,2015,November,2015-11,21,Saturday
2015-11-21 21:39:44,Cash,Food,Eggs,1 Dozen,84.0,Expense,Inr,2015,November,2015-11,21,Saturday
2015-11-15 19:52:41,Saving Bank Account 1,Bonus,Nan,Diwali Gift,1500.0,Income,Inr,2015,November,2015-11,15,Sunday
2015-11-14 21:38:16,Cash,Other,Nan,Flowers (.5Kg)+Sweets (.25Gm+10/-)+Vegetables (1.5Kg),310.0,Expense,Inr,2015,November,2015-11,14,Saturday
2015-10-31 19:29:41,Cash,Food,Snacks,Water Bottle + Khari Sing,70.0,Expense,Inr,2015,October,2015-10,31,Saturday
2015-10-31 19:06:06,Cash,Transportation,Auto,B45 To Pandya Bridge,71.0,Expense,Inr,2015,October,2015-10,31,Saturday
2015-10-31 19:05:50,Cash,Food,Tea,Nan,10.0,Expense,Inr,2015,October,2015-10,31,Saturday
2015-10-31 12:09:14,Saving Bank Account 1,Salary,Nan,From Workplace,49806.0,Income,Inr,2015,October,2015-10,31,Saturday
2015-10-31 12:08:54,Cash,Food,Snacks,Sweats,250.0,Expense,Inr,2015,October,2015-10,31,Saturday
2015-10-31 09:27:05,Cash,Health,Health,Face Mask,150.0,Expense,Inr,2015,October,2015-10,31,Saturday
2015-10-31 09:26:37,Cash,Transportation,Auto,Golden Circle To B45,180.0,Expense,Inr,2015,October,2015-10,31,Saturday
2015-10-30 14:13:06,Cash,Beauty,Grooming,Hair Cut,50.0,Expense,Inr,2015,October,2015-10,30,Friday
2015-10-30 06:35:12,Cash,Transportation,Auto,Permanent Residence To Kacheri,30.0,Expense,Inr,2015,October,2015-10,30,Friday
2015-10-29 10:17:09,Saving Bank Account 1,Transportation,Bus,Redbus - Brc To Place 2,665.0,Expense,Inr,2015,October,2015-10,29,Thursday
2015-10-28 21:38:44,Saving Bank Account 1,Gift,Nan,To Family,1000.0,Expense,Inr,2015,October,2015-10,28,Wednesday
2015-10-28 21:28:33,Cash,Transportation,Bus,Place 2 To Brc Travels,660.0,Expense,Inr,2015,October,2015-10,28,Wednesday
2015-10-27 07:48:06,Saving Bank Account 1,Other,Nan,Audible Subscription,199.0,Expense,Inr,2015,October,2015-10,27,Tuesday
2015-10-25 17:55:32,Cash,Household,Kitchen,Sapat Parivar Tea Half Kg,240.0,Expense,Inr,2015,October,2015-10,25,Sunday
2015-10-24 18:57:36,Cash,Household,Appliances,Plumber,100.0,Expense,Inr,2015,October,2015-10,24,Saturday
2015-10-23 14:30:42,Cash,Transportation,Auto,Mandir To Hospital,20.0,Expense,Inr,2015,October,2015-10,23,Friday
2015-10-23 08:23:53,Cash,Other,Nan,Hanger Clips,40.0,Expense,Inr,2015,October,2015-10,23,Friday
2015-10-22 13:10:06,Saving Bank Account 1,Other,Nan,Mobile Service Provider Recharge Wfh,251.0,Expense,Inr,2015,October,2015-10,22,Thursday
2015-10-21 18:16:08,Cash,Other,Nan,Toll+Petrol,500.0,Expense,Inr,2015,October,2015-10,21,Wednesday
2015-10-18 21:35:17,Saving Bank Account 1,Apparel,Clothing,Belt + Socs,1479.0,Expense,Inr,2015,October,2015-10,18,Sunday
2015-10-18 21:35:17,Saving Bank Account 1,Transportation,Taxi,Ola - Place 1 To Place 5 To And Fro,803.0,Expense,Inr,2015,October,2015-10,18,Sunday
2015-10-18 21:35:17,Cash,Money Transfer,Nan,Nan,2000.0,Expense,Inr,2015,October,2015-10,18,Sunday
2015-09-30 14:25:08,Saving Bank Account 1,Salary,Nan,From Workplace,49806.0,Income,Inr,2015,September,2015-09,30,Wednesday
2015-09-30 14:24:23,Cash,Other,Nan,Phone Cover,100.0,Expense,Inr,2015,September,2015-09,30,Wednesday
2015-09-28 10:54:06,Cash,Other,Nan,Mobile Service Provider Sim Card,350.0,Expense,Inr,2015,September,2015-09,28,Monday
2015-09-28 10:53:25,Cash,Health,Health,6 Pairs Of Use And Throw Gloves,120.0,Expense,Inr,2015,September,2015-09,28,Monday
2015-09-28 10:52:49,Cash,Health,Health,2 N95 Masks,300.0,Expense,Inr,2015,September,2015-09,28,Monday
2015-09-27 10:54:06,Saving Bank Account 1,Other,Nan,Audible Subscription,199.0,Expense,Inr,2015,September,2015-09,27,Sunday
2015-09-26 08:24:14,Cash,Other,Nan,Shoe Polish,30.0,Expense,Inr,2015,September,2015-09,26,Saturday
2015-09-21 08:10:16,Saving Bank Account 1,Other,Nan,Mobile Service Provider Fi Router,2099.0,Expense,Inr,2015,September,2015-09,21,Monday
2015-08-31 13:33:18,Saving Bank Account 1,Salary,Nan,From Workplace,49806.0,Income,Inr,2015,August,2015-08,31,Monday
2015-08-31 11:48:23,Saving Bank Account 1,Money Transfer,Nan,Nan,10000.0,Expense,Inr,2015,August,2015-08,31,Monday
2015-08-31 07:47:33,Saving Bank Account 1,Other,Nan,Screw Driver Kit,287.0,Expense,Inr,2015,August,2015-08,31,Monday
2015-08-30 13:18:42,Saving Bank Account 1,Other,Nan,All Out Refill,72.0,Expense,Inr,2015,August,2015-08,30,Sunday
2015-08-28 09:38:54,Saving Bank Account 1,Other,Nan,Audible Subscription,199.0,Expense,Inr,2015,August,2015-08,28,Friday
2015-08-14 09:22:01,Saving Bank Account 1,Household,Kitchen,Mixer Philips 7756,3499.0,Expense,Inr,2015,August,2015-08,14,Friday
2015-08-13 09:41:07,Saving Bank Account 1,Other,Nan,Internet Renewal (3 Months Pack),1450.0,Expense,Inr,2015,August,2015-08,13,Thursday
2015-07-31 14:38:08,Saving Bank Account 1,Salary,Nan,From Workplace,47859.0,Income,Inr,2015,July,2015-07,31,Friday
2015-07-29 14:36:01,Saving Bank Account 1,Other,Nan,Audible Subscription,199.0,Expense,Inr,2015,July,2015-07,29,Wednesday
2015-07-19 22:24:35,Saving Bank Account 1,Other,Nan,Mobile Service Provider Recharge 365 Days,2599.0,Expense,Inr,2015,July,2015-07,19,Sunday
2015-06-30 09:53:35,Saving Bank Account 1,Salary,Nan,From Workplace,47859.0,Income,Inr,2015,June,2015-06,30,Tuesday
2015-06-29 09:53:35,Saving Bank Account 1,Other,Nan,Amazon Prime,199.0,Expense,Inr,2015,June,2015-06,29,Monday
2015-06-23 09:53:35,Saving Bank Account 1,Other,Nan,Amazon Prime,999.0,Expense,Inr,2015,June,2015-06,23,Tuesday
2015-05-31 21:44:54,Saving Bank Account 1,Household,Appliances,Electricity Bill,2671.0,Expense,Inr,2015,May,2015-05,31,Sunday
2015-05-31 12:02:40,Saving Bank Account 1,Salary,Nan,From Workplace,47859.0,Income,Inr,2015,May,2015-05,31,Sunday
2015-05-31 12:02:40,Saving Bank Account 1,Money Transfer,Nan,Nan,10000.0,Expense,Inr,2015,May,2015-05,31,Sunday
2015-05-17 17:57:12,Saving Bank Account 1,Transportation,Taxi,Br To Mumbai,6000.0,Expense,Inr,2015,May,2015-05,17,Sunday
2015-05-16 14:52:42,Saving Bank Account 1,Other,Nan,Splitwise Settlement,607.0,Expense,Inr,2015,May,2015-05,16,Saturday
2015-05-16 11:24:35,Cash,Food,Fruits,Bananas 1 Kg,20.0,Expense,Inr,2015,May,2015-05,16,Saturday
2015-05-16 11:24:15,Saving Bank Account 1,Food,Milk,Milk Half Shakti,26.0,Expense,Inr,2015,May,2015-05,16,Saturday
2015-05-15 07:33:09,Saving Bank Account 1,Food,Milk,Milk Half Shakti,26.0,Expense,Inr,2015,May,2015-05,15,Friday
2015-05-14 10:38:24,Saving Bank Account 1,Other,Nan,Internet Renewal (3 Months Pack),1450.0,Expense,Inr,2015,May,2015-05,14,Thursday
2015-05-13 08:32:03,Cash,Health,Health,N95 Mask,250.0,Expense,Inr,2015,May,2015-05,13,Wednesday
2015-05-13 08:31:49,Saving Bank Account 1,Food,Milk,Milk Half Shakti,26.0,Expense,Inr,2015,May,2015-05,13,Wednesday
2015-04-28 15:44:31,Saving Bank Account 1,Salary,Nan,From Workplace,49306.0,Income,Inr,2015,April,2015-04,28,Tuesday
2015-04-28 08:43:51,Cash,Food,Milk,Milk Half Gold,28.0,Expense,Inr,2015,April,2015-04,28,Tuesday
2015-04-26 10:48:25,Cash,Other,Nan,Stationary (Drawing Book + Black Sketch Pen),59.0,Expense,Inr,2015,April,2015-04,26,Sunday
2015-04-26 10:48:00,Saving Bank Account 1,Food,Grocery,Eggs + Bread,110.0,Expense,Inr,2015,April,2015-04,26,Sunday
2015-04-26 09:06:04,Saving Bank Account 1,Food,Dinner,Srikhand,114.0,Expense,Inr,2015,April,2015-04,26,Sunday
2015-04-24 09:25:33,Saving Bank Account 1,Food,Grocery,Snacks + Veggie,420.0,Expense,Inr,2015,April,2015-04,24,Friday
2015-04-23 13:00:42,Cash,Food,Milk,Milk Half Gold,56.0,Expense,Inr,2015,April,2015-04,23,Thursday
2015-04-18 10:33:50,Saving Bank Account 1,Other,Nan,Hair Oil,180.0,Expense,Inr,2015,April,2015-04,18,Saturday
2015-04-18 10:33:25,Saving Bank Account 1,Food,Grocery,Snacks,324.0,Expense,Inr,2015,April,2015-04,18,Saturday
2015-04-14 12:24:47,Saving Bank Account 1,Other,Nan,Covid19 Donation To Pm Fund,500.0,Expense,Inr,2015,April,2015-04,14,Tuesday
2015-04-13 12:24:47,Saving Bank Account 1,Investment,Mutual Fund,Mutual Fund,1000.0,Expense,Inr,2015,April,2015-04,13,Monday
